U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
0.380633052,0.060083204,-0.115514533,0.174812157,0.670977252,0.683944072,0.576618343,0.519893992
-0.61649632,0.380633052,0.060083204,-0.115514533,0.330138197,0.670977252,0.683944072,0.576618343
0.373549553,-0.61649632,0.380633052,0.060083204,1.030137866,0.330138197,0.670977252,0.683944072
0.591170516,0.373549553,-0.61649632,0.380633052,0.528305147,1.030137866,0.330138197,0.670977252
-0.970930486,0.591170516,0.373549553,-0.61649632,0.234235815,0.528305147,1.030137866,0.330138197
-0.048463456,-0.970930486,0.591170516,0.373549553,1.089381222,0.234235815,0.528305147,1.030137866
0.978420005,-0.048463456,-0.970930486,0.591170516,0.737754638,1.089381222,0.234235815,0.528305147
-0.098068936,0.978420005,-0.048463456,-0.970930486,0.257411997,0.737754638,1.089381222,0.234235815
0.289666836,-0.098068936,0.978420005,-0.048463456,0.897121674,0.257411997,0.737754638,1.089381222
0.593396653,0.289666836,-0.098068936,0.978420005,0.588563432,0.897121674,0.257411997,0.737754638
0.342381541,0.593396653,0.289666836,-0.098068936,0.537075961,0.588563432,0.897121674,0.257411997
-0.222538154,0.342381541,0.593396653,0.289666836,0.492236933,0.537075961,0.588563432,0.897121674
0.155239594,-0.222538154,0.342381541,0.593396653,0.775706212,0.492236933,0.537075961,0.588563432
-0.980454996,0.155239594,-0.222538154,0.342381541,0.271470594,0.775706212,0.492236933,0.537075961
-0.245817275,-0.980454996,0.155239594,-0.222538154,1.019173039,0.271470594,0.775706212,0.492236933
0.593334147,-0.245817275,-0.980454996,0.155239594,0.717330974,1.019173039,0.271470594,0.775706212
-0.483732888,0.593334147,-0.245817275,-0.980454996,0.283365471,0.717330974,1.019173039,0.271470594
0.775674262,-0.483732888,0.593334147,-0.245817275,1.118239698,0.283365471,0.717330974,1.019173039
-0.453888598,0.775674262,-0.483732888,0.593334147,0.125915676,1.118239698,0.283365471,0.717330974
-0.973570964,-0.453888598,0.775674262,-0.483732888,0.780939819,0.125915676,1.118239698,0.283365471
-0.212714268,-0.973570964,-0.453888598,0.775674262,0.800394009,0.780939819,0.125915676,1.118239698
0.067731057,-0.212714268,-0.973570964,-0.453888598,0.636181019,0.800394009,0.780939819,0.125915676
-0.66567694,0.067731057,-0.212714268,-0.973570964,0.424440766,0.636181019,0.800394009,0.780939819
0.048569434,-0.66567694,0.067731057,-0.212714268,0.913875334,0.424440766,0.636181019,0.800394009
0.381490453,0.048569434,-0.66567694,0.067731057,0.603301855,0.913875334,0.424440766,0.636181019
0.400952285,0.381490453,0.048569434,-0.66567694,0.609503805,0.603301855,0.913875334,0.424440766
0.330432543,0.400952285,0.381490453,0.048569434,0.583631948,0.609503805,0.603301855,0.913875334
0.161455863,0.330432543,0.400952285,0.381490453,0.572694058,0.583631948,0.609503805,0.603301855
0.905847265,0.161455863,0.330432543,0.400952285,0.813876636,0.572694058,0.583631948,0.609503805
-0.483529748,0.905847265,0.161455863,0.330432543,0.158668792,0.813876636,0.572694058,0.583631948
-0.975858341,-0.483529748,0.905847265,0.161455863,0.764153746,0.158668792,0.813876636,0.572694058
0.342682311,-0.975858341,-0.483529748,0.905847265,0.945272099,0.764153746,0.158668792,0.813876636
-0.124493237,0.342682311,-0.975858341,-0.483529748,0.380138899,0.945272099,0.764153746,0.158668792
-0.709433166,-0.124493237,0.342682311,-0.975858341,0.584554433,0.380138899,0.945272099,0.764153746
-0.054708427,-0.709433166,-0.124493237,0.342682311,0.830245079,0.584554433,0.380138899,0.945272099
0.631760678,-0.054708427,-0.709433166,-0.124493237,0.720727613,0.830245079,0.584554433,0.380138899
-0.582860789,0.631760678,-0.054708427,-0.709433166,0.245906104,0.720727613,0.830245079,0.584554433
-0.981758153,-0.582860789,0.631760678,-0.054708427,0.732047401,0.245906104,0.720727613,0.830245079
-0.397331574,-0.981758153,-0.582860789,0.631760678,0.772545957,0.732047401,0.245906104,0.720727613
0.596679498,-0.397331574,-0.981758153,-0.582860789,0.832529613,0.772545957,0.732047401,0.245906104
-0.551251529,0.596679498,-0.397331574,-0.981758153,0.228877042,0.832529613,0.772545957,0.732047401
0.65869168,-0.551251529,0.596679498,-0.397331574,1.143799442,0.228877042,0.832529613,0.772545957
-0.527807562,0.65869168,-0.551251529,0.596679498,0.136902151,1.143799442,0.228877042,0.832529613
0.4892318,-0.527807562,0.65869168,-0.551251529,1.160233391,0.136902151,1.143799442,0.228877042
-0.927153378,0.4892318,-0.527807562,0.65869168,0.08435506,1.160233391,0.136902151,1.143799442
-0.577268196,-0.927153378,0.4892318,-0.527807562,1.056036124,0.08435506,1.160233391,0.136902151
-0.451420305,-0.577268196,-0.927153378,0.4892318,0.54669816,1.056036124,0.08435506,1.160233391
-0.683719778,-0.451420305,-0.577268196,-0.927153378,0.611034706,0.54669816,1.056036124,0.08435506
0.441469807,-0.683719778,-0.451420305,-0.577268196,0.936202477,0.611034706,0.54669816,1.056036124
0.039593635,0.441469807,-0.683719778,-0.451420305,0.393932377,0.936202477,0.611034706,0.54669816
0.856210993,0.039593635,0.441469807,-0.683719778,0.919569574,0.393932377,0.936202477,0.611034706
0.011983741,0.856210993,0.039593635,0.441469807,0.267082757,0.919569574,0.393932377,0.936202477
0.716723289,0.011983741,0.856210993,0.039593635,0.964800133,0.267082757,0.919569574,0.393932377
0.375105966,0.716723289,0.011983741,0.856210993,0.387717125,0.964800133,0.267082757,0.919569574
-0.561053653,0.375105966,0.716723289,0.011983741,0.467812752,0.387717125,0.964800133,0.267082757
0.3969367,-0.561053653,0.375105966,0.716723289,0.948836081,0.467812752,0.387717125,0.964800133
0.049395998,0.3969367,-0.561053653,0.375105966,0.406394778,0.948836081,0.467812752,0.387717125
0.423771282,0.049395998,0.3969367,-0.561053653,0.802161928,0.406394778,0.948836081,0.467812752
-0.624800687,0.423771282,0.049395998,0.3969367,0.271557538,0.802161928,0.406394778,0.948836081
0.145444835,-0.624800687,0.423771282,0.049395998,1.010238497,0.271557538,0.802161928,0.406394778
0.002190241,0.145444835,-0.624800687,0.423771282,0.454367522,1.010238497,0.271557538,0.802161928
0.721976763,0.002190241,0.145444835,-0.624800687,0.867421229,0.454367522,1.010238497,0.271557538
0.844871496,0.721976763,0.002190241,0.145444835,0.530122667,0.867421229,0.454367522,1.010238497
-0.717501636,0.844871496,0.721976763,0.002190241,0.220705516,0.530122667,0.867421229,0.454367522
0.746019559,-0.717501636,0.844871496,0.721976763,1.220953776,0.220705516,0.530122667,0.867421229
0.525015215,0.746019559,-0.717501636,0.844871496,0.357704943,1.220953776,0.220705516,0.530122667
-0.589793672,0.525015215,0.746019559,-0.717501636,0.431584072,0.357704943,1.220953776,0.220705516
-0.997161809,-0.589793672,0.525015215,0.746019559,0.626174561,0.431584072,0.357704943,1.220953776
0.892769682,-0.997161809,-0.589793672,0.525015215,1.137281096,0.626174561,0.431584072,0.357704943
0.50956946,0.892769682,-0.997161809,-0.589793672,0.327445634,1.137281096,0.626174561,0.431584072
0.802061583,0.50956946,0.892769682,-0.997161809,0.800971077,0.327445634,1.137281096,0.626174561
-0.964405878,0.802061583,0.50956946,0.892769682,0.073536058,0.800971077,0.327445634,1.137281096
0.050989725,-0.964405878,0.802061583,0.50956946,1.233570277,0.073536058,0.800971077,0.327445634
0.663657336,0.050989725,-0.964405878,0.802061583,0.598331111,1.233570277,0.073536058,0.800971077
0.309729036,0.663657336,0.050989725,-0.964405878,0.503987649,0.598331111,1.233570277,0.073536058
0.858609143,0.309729036,0.663657336,0.050989725,0.786632652,0.503987649,0.598331111,1.233570277
-0.242081136,0.858609143,0.309729036,0.663657336,0.241609121,0.786632652,0.503987649,0.598331111
-0.411178791,-0.242081136,0.858609143,0.309729036,0.775236097,0.241609121,0.786632652,0.503987649
0.619299215,-0.411178791,-0.242081136,0.858609143,0.841483796,0.775236097,0.241609121,0.786632652
0.826882393,0.619299215,-0.411178791,-0.242081136,0.563971181,0.841483796,0.775236097,0.241609121
0.585237369,0.826882393,0.619299215,-0.411178791,0.537642595,0.563971181,0.841483796,0.775236097
0.313673828,0.585237369,0.826882393,0.619299215,0.553193434,0.537642595,0.563971181,0.841483796
0.02991375,0.313673828,0.585237369,0.826882393,0.5572111,0.553193434,0.537642595,0.563971181
0.490751325,0.02991375,0.313673828,0.585237369,0.755887397,0.5572111,0.553193434,0.537642595
-0.895748172,0.490751325,0.02991375,0.313673828,0.198350161,0.755887397,0.5572111,0.553193434
-0.850973962,-0.895748172,0.490751325,0.02991375,0.890461593,0.198350161,0.755887397,0.5572111
-0.469221536,-0.850973962,-0.895748172,0.490751325,0.666958143,0.890461593,0.198350161,0.755887397
0.723272734,-0.469221536,-0.850973962,-0.895748172,0.921479731,0.666958143,0.890461593,0.198350161
0.167402766,0.723272734,-0.469221536,-0.850973962,0.345301111,0.921479731,0.666958143,0.890461593
0.795406799,0.167402766,0.723272734,-0.469221536,0.891958882,0.345301111,0.921479731,0.666958143
-0.256613215,0.795406799,0.167402766,0.723272734,0.22577737,0.891958882,0.345301111,0.921479731
-0.310016463,-0.256613215,0.795406799,0.167402766,0.815288677,0.22577737,0.891958882,0.345301111
-0.186489012,-0.310016463,-0.256613215,0.795406799,0.597259256,0.815288677,0.22577737,0.891958882
-0.057304866,-0.186489012,-0.310016463,-0.256613215,0.667692927,0.597259256,0.815288677,0.22577737
0.898100522,-0.057304866,-0.186489012,-0.310016463,0.841347364,0.667692927,0.597259256,0.815288677
0.873515633,0.898100522,-0.057304866,-0.186489012,0.492029335,0.841347364,0.667692927,0.597259256
-0.439142589,0.873515633,0.898100522,-0.057304866,0.298387772,0.492029335,0.841347364,0.667692927
0.6175256,-0.439142589,0.873515633,0.898100522,1.056310111,0.298387772,0.492029335,0.841347364
-0.196376039,0.6175256,-0.439142589,0.873515633,0.251956282,1.056310111,0.298387772,0.492029335
0.840334723,-0.196376039,0.6175256,-0.439142589,1.067746428,0.251956282,1.056310111,0.298387772
0.142917058,0.840334723,-0.196376039,0.6175256,0.267247142,1.067746428,0.251956282,1.056310111
0.904813781,0.142917058,0.840334723,-0.196376039,0.972440386,0.267247142,1.067746428,0.251956282
-0.612384509,0.904813781,0.142917058,0.840334723,0.08244591,0.972440386,0.267247142,1.067746428
-0.410554679,-0.612384509,0.904813781,0.142917058,1.004910374,0.08244591,0.972440386,0.267247142
0.539558603,-0.410554679,-0.612384509,0.904813781,0.756831468,1.004910374,0.08244591,0.972440386
-0.647289412,0.539558603,-0.410554679,-0.612384509,0.245516628,0.756831468,1.004910374,0.08244591
-0.962701527,-0.647289412,0.539558603,-0.410554679,0.756391128,0.245516628,0.756831468,1.004910374
0.826002888,-0.962701527,-0.647289412,0.539558603,1.064660446,0.756391128,0.245516628,0.756831468
-0.999925439,0.826002888,-0.962701527,-0.647289412,-0.013441083,1.064660446,0.756391128,0.245516628
-0.098474362,-0.999925439,0.826002888,-0.962701527,1.288983249,-0.013441083,1.064660446,0.756391128
-0.16484502,-0.098474362,-0.999925439,0.826002888,0.425206247,1.288983249,-0.013441083,1.064660446
-0.619472278,-0.16484502,-0.098474362,-0.999925439,0.596238268,0.425206247,1.288983249,-0.013441083
-0.529164498,-0.619472278,-0.16484502,-0.098474362,0.680023448,0.596238268,0.425206247,1.288983249
0.198464378,-0.529164498,-0.619472278,-0.16484502,0.803595231,0.680023448,0.596238268,0.425206247
0.173116993,0.198464378,-0.529164498,-0.619472278,0.538188063,0.803595231,0.680023448,0.596238268
-0.252116454,0.173116993,0.198464378,-0.529164498,0.535151353,0.538188063,0.803595231,0.680023448
0.12354373,-0.252116454,0.173116993,0.198464378,0.757922438,0.535151353,0.538188063,0.803595231
-0.874247423,0.12354373,-0.252116454,0.173116993,0.313228337,0.757922438,0.535151353,0.538188063
-0.961162524,-0.874247423,0.12354373,-0.252116454,0.783465794,0.313228337,0.757922438,0.535151353
-0.940757037,-0.961162524,-0.874247423,0.12354373,0.613865514,0.783465794,0.313228337,0.757922438
-0.82824653,-0.940757037,-0.961162524,-0.874247423,0.694795796,0.613865514,0.783465794,0.313228337
0.218081331,-0.82824653,-0.940757037,-0.961162524,0.893035878,0.694795796,0.613865514,0.783465794
-0.535018976,0.218081331,-0.82824653,-0.940757037,0.329072863,0.893035878,0.694795796,0.613865514
0.550228292,-0.535018976,0.218081331,-0.82824653,1.050466963,0.329072863,0.893035878,0.694795796
0.171843722,0.550228292,-0.535018976,0.218081331,0.365586231,1.050466963,0.329072863,0.893035878
-0.527847227,0.171843722,0.550228292,-0.535018976,0.548771312,0.365586231,1.050466963,0.329072863
0.972305827,-0.527847227,0.171843722,0.550228292,1.047103741,0.548771312,0.365586231,1.050466963
0.658659768,0.972305827,-0.527847227,0.171843722,0.361468222,1.047103741,0.548771312,0.365586231
-0.745151537,0.658659768,0.972305827,-0.527847227,0.350615354,0.361468222,1.047103741,0.548771312
-0.288993304,-0.745151537,0.658659768,0.972305827,0.891700387,0.350615354,0.361468222,1.047103741
-0.979880032,-0.288993304,-0.745151537,0.658659768,0.370352922,0.891700387,0.350615354,0.361468222
0.211288034,-0.979880032,-0.288993304,-0.745151537,1.076525039,0.370352922,0.891700387,0.350615354
0.701563702,0.211288034,-0.979880032,-0.288993304,0.593578289,1.076525039,0.370352922,0.891700387
-0.262542452,0.701563702,0.211288034,-0.979880032,0.351413866,0.593578289,1.076525039,0.370352922
0.908794565,-0.262542452,0.701563702,0.211288034,1.045927146,0.351413866,0.593578289,1.076525039
-0.24535507,0.908794565,-0.262542452,0.701563702,0.154798821,1.045927146,0.351413866,0.593578289
-0.650778497,-0.24535507,0.908794565,-0.262542452,0.776863595,0.154798821,1.045927146,0.351413866
-0.109311214,-0.650778497,-0.24535507,0.908794565,0.730695147,0.776863595,0.154798821,1.045927146
-0.689475079,-0.109311214,-0.650778497,-0.24535507,0.438227104,0.730695147,0.776863595,0.154798821
-0.66024724,-0.689475079,-0.109311214,-0.650778497,0.737081196,0.438227104,0.730695147,0.776863595
0.192959554,-0.66024724,-0.689475079,-0.109311214,0.821992389,0.737081196,0.438227104,0.730695147
0.972574073,0.192959554,-0.66024724,-0.689475079,0.734105365,0.821992389,0.737081196,0.438227104
-0.202996474,0.972574073,0.192959554,-0.66024724,0.234144888,0.734105365,0.821992389,0.737081196
0.419269149,-0.202996474,0.972574073,0.192959554,0.975993864,0.234144888,0.734105365,0.821992389
-0.429506988,0.419269149,-0.202996474,0.972574073,0.272916954,0.975993864,0.234144888,0.734105365
0.092127228,-0.429506988,0.419269149,-0.202996474,0.937481107,0.272916954,0.975993864,0.234144888
-0.367458669,0.092127228,-0.429506988,0.419269149,0.396631229,0.937481107,0.272916954,0.975993864
-0.200707083,-0.367458669,0.092127228,-0.429506988,0.776069451,0.396631229,0.937481107,0.272916954
0.038891062,-0.200707083,-0.367458669,0.092127228,0.632975936,0.776069451,0.396631229,0.937481107
0.199771228,0.038891062,-0.200707083,-0.367458669,0.650654384,0.632975936,0.776069451,0.396631229
-0.761931395,0.199771228,0.038891062,-0.200707083,0.355406123,0.650654384,0.632975936,0.776069451
0.969435957,-0.761931395,0.199771228,0.038891062,1.208724657,0.355406123,0.650654384,0.632975936
0.219509825,0.969435957,-0.761931395,0.199771228,0.216796629,1.208724657,0.355406123,0.650654384
0.460122657,0.219509825,0.969435957,-0.761931395,0.871007738,0.216796629,1.208724657,0.355406123
0.614427548,0.460122657,0.219509825,0.969435957,0.550041423,0.871007738,0.216796629,1.208724657
-0.907065965,0.614427548,0.460122657,0.219509825,0.234049294,0.550041423,0.871007738,0.216796629
0.309899492,-0.907065965,0.614427548,0.460122657,1.159935064,0.234049294,0.550041423,0.871007738
-0.710696541,0.309899492,-0.907065965,0.614427548,0.192332899,1.159935064,0.234049294,0.550041423
0.016287283,-0.710696541,0.309899492,-0.907065965,1.05597273,0.192332899,1.159935064,0.234049294
-0.844597672,0.016287283,-0.710696541,0.309899492,0.270352171,1.05597273,0.192332899,1.159935064
0.124267636,-0.844597672,0.016287283,-0.710696541,1.071629499,0.270352171,1.05597273,0.192332899
-0.600936923,0.124267636,-0.844597672,0.016287283,0.295197276,1.071629499,0.270352171,1.05597273
-0.365084829,-0.600936923,0.124267636,-0.844597672,0.861093025,0.295197276,1.071629499,0.270352171
0.730077439,-0.365084829,-0.600936923,0.124267636,0.829363463,0.861093025,0.295197276,1.071629499
-0.674952985,0.730077439,-0.365084829,-0.600936923,0.158876749,0.829363463,0.861093025,0.295197276
0.566280347,-0.674952985,0.730077439,-0.365084829,1.206960515,0.158876749,0.829363463,0.861093025
0.465014029,0.566280347,-0.674952985,0.730077439,0.39948127,1.206960515,0.158876749,0.829363463
-0.10768931,0.465014029,0.566280347,-0.674952985,0.548123934,0.39948127,1.206960515,0.158876749
0.935566747,-0.10768931,0.465014029,0.566280347,0.912141597,0.548123934,0.39948127,1.206960515
-0.981591716,0.935566747,-0.10768931,0.465014029,-0.003094131,0.912141597,0.548123934,0.39948127
0.177713852,-0.981591716,0.935566747,-0.10768931,1.342009712,-0.003094131,0.912141597,0.548123934
-0.22218739,0.177713852,-0.981591716,0.935566747,0.318122709,1.342009712,-0.003094131,0.912141597
0.896203675,-0.22218739,0.177713852,-0.981591716,1.049361845,0.318122709,1.342009712,-0.003094131
-0.539974544,0.896203675,-0.22218739,0.177713852,0.084102038,1.049361845,0.318122709,1.342009712
-0.118404733,-0.539974544,0.896203675,-0.22218739,1.054813576,0.084102038,1.049361845,0.318122709
0.839143739,-0.118404733,-0.539974544,0.896203675,0.731969508,1.054813576,0.084102038,1.049361845
0.537697379,0.839143739,-0.118404733,-0.539974544,0.460058594,0.731969508,1.054813576,0.084102038
-0.097728421,0.537697379,0.839143739,-0.118404733,0.499162701,0.460058594,0.731969508,1.054813576
0.87465178,-0.097728421,0.537697379,0.839143739,0.915020479,0.499162701,0.460058594,0.731969508
-0.416817545,0.87465178,-0.097728421,0.537697379,0.155587707,0.915020479,0.499162701,0.460058594
